all,Bg Long,address,Bg Lat,latitude,longitude
McDonald's,-94.523865,"290 E Us Highway 69, Kansas City, MO 64119",39.206582,39.206582,-94.523865
McDonald's,-94.666469,"6767 Johnson Dr, Mission, KS 66202",39.023777,39.023777,-94.666469
McDonald's,-94.59506,"500 Nichols Rd, Kansas City, MO 64112",39.037124,39.037124,-94.59506
McDonald's,-123.014817,"Salem, OR 97301",44.96524,44.96524,-123.014817
McDonald's,-87.81,"2748 Skokie Valley Rd, Highland Park, IL 60035",42.18,42.18,-87.81
McDonald's,-122.852504,"3002 Stacey Allison Way, Woodburn, OR 97071",45.145552,45.145552,-122.852504
McDonald's,-122.955346,"568 SE 10th Ave, Hillsboro, OR 97123",45.492067,45.492067,-122.955346
McDonald's,-122.852325,"21335 N Sherwood Blvd, Sherwood, OR 97140",45.355509,45.355509,-122.852325
McDonald's,-122.392076,"1002 Nw Frontage Rd, Troutdale, OR 97060",45.529067,45.529067,-122.392076
McDonald's,-122.572186,"2010 Clackamette Dr, Oregon City, OR 97045",45.341733,45.341733,-122.572186
McDonald's,-122.86388,"19525 SW Tualatin Valley Hwy, Aloha, OR 97006",45.51928,45.51928,-122.86388
McDonald's,-122.539659,"14600 SE Sunnyside Rd, Happy Valley, OR 97015",45.418222,45.418222,-122.539659
McDonald's,-122.780914,"12388 SW Scholls Ferry Rd, Tigard, OR 97223",45.438848,45.438848,-122.780914
McDonald's,-122.780914,"9483 SW Washington Square Rd, Portland, OR 97223",45.438848,45.438848,-122.780914
McDonald's,-122.576451,"8700 NE Vancouver Mall Dr, Vancouver, WA 98662",45.674106,45.674106,-122.576451
McDonald's,-122.578434,"1525 NE 103rd Ct, Portland, OR 98664",45.619305,45.619305,-122.578434
McDonald's,-88.24,"2595 Ogden Ave, Aurora, IL 60504",41.75,41.75,-88.24
McDonald's,-87.86,"884 S Waukegan Rd, Lake Forest, IL 60045",42.24,42.24,-87.86
McDonald's,-88.12,"1704 Plainfield Rd, Crest Hill, IL 60435",41.54,41.54,-88.12
McDonald's,-122.616019,"8151 SE Lamphier St, Portland, OR 97222",45.442725,45.442725,-122.616019
McDonald's,-122.616019,"10970 SE Oak St, Milwaukie, OR 97222",45.442725,45.442725,-122.616019
McDonald's,-122.64785,"2100 8th Ct, West Linn, OR 97068",45.366331,45.366331,-122.64785
McDonald's,-122.612606,"15114 SE McLoughlin Blvd, Milwaukie, OR 97267",45.407515,45.407515,-122.612606
McDonald's,-88.3,"1185 N Farnsworth Ave, Aurora, IL 60505",41.76,41.76,-88.3
McDonald's,-80.272809,"5741 Coral Ridge Dr, Coral Springs, FL 33076",26.30724,26.30724,-80.272809
McDonald's,-80.256431,"11655 W Sample Rd, Coral Springs, FL 33065",26.2724,26.2724,-80.256431
McDonald's,-88.12,"1515 W Jefferson St, Joliet, IL 60435",41.54,41.54,-88.12
McDonald's,-80.375734,"1020 Weston Rd, Weston, FL 33326",26.111264,26.111264,-80.375734
McDonald's,-80.367599,"4492 Weston Rd, Davie, FL 33331",26.05845,26.05845,-80.367599
McDonald's,-80.223664,"4101 SW 64th Ave, Davie, FL 33314",26.06866,26.06866,-80.223664
McDonald's,-88.3,"711 E New York St, Aurora, IL 60505",41.76,41.76,-88.3
McDonald's,-87.97,"909 Hawtllorne Shopping Ctr, Vernon Hills, IL 60061",42.23,42.23,-87.97
McDonald's,-87.86,"695 N Bradley Rd, Mettawa, IL 60045",42.24,42.24,-87.86
McDonald's,-88.26,"816 Saint Charles St, Elgin, IL 60120",42.04,42.04,-88.26
McDonald's,-88.36,"350 W Galena Blvd, Aurora, IL 60506",41.77,41.77,-88.36
McDonald's,-80.320094,"17850 NW 57th Ave, Hialeah, FL 33015",25.941662,25.941662,-80.320094
McDonald's,-87.32,"I-65, Merrillville, IN 46410",41.47,41.47,-87.32
McDonald's,-80.320094,"5851 NW 177th St, Hialeah, FL 33015",25.941662,25.941662,-80.320094
McDonald's,-87.62,"901 Dixie Hwy, Beecher, IL 60401",41.35,41.35,-87.62
McDonald's,-88.34,"2890 Us Highway 34, Oswego, IL 60543",41.69,41.69,-88.34
McDonald's,-88.3,"1915 W Main St, Saint Charles, IL 60174",41.92,41.92,-88.3
McDonald's,-87.26,"1415 E 37th Ave, Hobart, IN 46342",41.53,41.53,-87.26
McDonald's,-88.18,"4280 W Jefferson St, Joliet, IL 60431",41.54,41.54,-88.18
McDonald's,-80.332278,"5995 W 24th Ave, Hialeah, FL 33016",25.894685,25.894685,-80.332278
McDonald's,-88.18,"1421 Riverboat Center Dr, Joliet, IL 60431",41.54,41.54,-88.18
McDonald's,-80.300699,"4185 W 16th Ave, Hialeah, FL 33012",25.86541,25.86541,-80.300699
McDonald's,-80.300699,"3350 W 18th Ave, Hialeah, FL 33012",25.86541,25.86541,-80.300699
McDonald's,-88.36,"2011 W Galena Blvd, Aurora, IL 60506",41.77,41.77,-88.36
McDonald's,-80.300699,"330 W 29th St, Hialeah, FL 33012",25.86541,25.86541,-80.300699
McDonald's,-80.233285,"3280 Coral Way, Coral Gables, FL 33145",25.753621,25.753621,-80.233285
McDonald's,-87.86,"200 Building, Great Lakes, IL 60088",42.31,42.31,-87.86
McDonald's,-88.29,"386 S 8th St, West Dundee, IL 60118",42.1,42.1,-88.29
McDonald's,-70.930864,"Hathaway Rd, New Bedford, MA 02740",41.637655,41.637655,-70.930864
McDonald's,-88.26,"Route 25, Carpentersville, IL 60110",42.14,42.14,-88.26
McDonald's,-70.531959,"1 Meetinghouse Ln, Sagamore Beach, MA 02562",41.79389,41.79389,-70.531959
McDonald's,-71.969764,"94 Char, Charlton, MA 01507",42.134705,42.134705,-71.969764
McDonald's,-88.44,"2007 Bridge St, Yorkville, IL 60560",41.64,41.64,-88.44
McDonald's,-71.507499,"907 2nd St, Manchester, NH 03102",42.994395,42.994395,-71.507499
McDonald's,-71.864679,"26 Sutton Ave, Oxford, MA 01540",42.1176,42.1176,-71.864679
McDonald's,-71.869495,"Routes 12, Auburn, MA 01501",42.180468,42.180468,-71.869495
McDonald's,-71.326734,"Route 102, Derry, NH 03038",42.88059,42.88059,-71.326734
McDonald's,-71.785574,"8 Malden St Apt 14, Worcester, MA 01606",42.30964,42.30964,-71.785574
McDonald's,-71.325196,"Po Box 220, Seekonk, MA 02771",41.829792,41.829792,-71.325196
McDonald's,-71.785574,"1282 W Boylston St, Worcester, MA 01606",42.30964,42.30964,-71.785574
McDonald's,-87.8,"701 Oriole Dr, Peotone, IL 60468",41.33,41.33,-87.8
McDonald's,-71.759364,"100 Commercial Rd Unit 100, Leominster, MA 01453",42.52638,42.52638,-71.759364
McDonald's,-71.772199,"982 Grafton St, Worcester, MA 01604",42.2643,42.2643,-71.772199
McDonald's,-87.86,"1010 Waukegan Rd, Waukegan, IL 60085",42.36,42.36,-87.86
McDonald's,-71.444316,"622 George Washington Hwy, Lincoln, RI 02865",41.931973,41.931973,-71.444316
McDonald's,-71.439029,"75 Derry Ln, Hudson, NH 03051",42.76434,42.76434,-71.439029
McDonald's,-70.906864,"4 E Clark St, Middleboro, MA 02346",41.89442,41.89442,-70.906864
McDonald's,-71.439029,"Derry Rd, Hudson, NH 03051",42.76434,42.76434,-71.439029
McDonald's,-71.088779,"282 Winthrop St, Taunton, MA 02780",41.900915,41.900915,-71.088779
McDonald's,-71.329548,"226 E Washington St, North Attleboro, MA 02760",41.973584,41.973584,-71.329548
McDonald's,-71.613866,"11 Massachusetts Tpke, Westborough, MA 01581",42.268807,42.268807,-71.613866
McDonald's,-71.516544,"Milford, MA 01757",42.142995,42.142995,-71.516544
McDonald's,-88.28,"100 Ridge Rd, Minooka, IL 60447",41.47,41.47,-88.28
McDonald's,-70.66811,"50 Maplewood Ave, Gloucester, MA 01930",42.614353,42.614353,-70.66811
McDonald's,-71.329969,"378 Broadway St, Lowell, MA 01854",42.658265,42.658265,-71.329969
McDonald's,-88.44,"3 W Veterans Pkwy, Yorkville, IL 60560",41.64,41.64,-88.44
McDonald's,-71.16649,"599 Andover St, Lawrence, MA 01843",42.687021,42.687021,-71.16649
McDonald's,-71.465799,"Po Box Box, Ashland, MA 01721",42.261303,42.261303,-71.465799
McDonald's,-87.94,"Delany Rd, Gurnee, IL 60031",42.37,42.37,-87.94
McDonald's,-71.017224,"123 Market St, Brockton, MA 02301",42.082555,42.082555,-71.017224
McDonald's,-71.088839,"50 Oliver St, North Easton, MA 02356",42.074712,42.074712,-71.088839
McDonald's,-71.409633,"281 Willis Rd, Sudbury, MA 01776",42.384211,42.384211,-71.409633
McDonald's,-71.017244,"334 N Pearl St, Brockton, MA 02301",42.08317,42.08317,-71.017244
McDonald's,-70.928509,"Northshore Shopping Ctr, Peabody, MA 01960",42.52636,42.52636,-70.928509
McDonald's,-70.943775,"789 Bridge St, Weymouth, MA 02191",42.243361,42.243361,-70.943775
McDonald's,-70.957994,"60 Boston St, Lynn, MA 01904",42.484995,42.484995,-70.957994
McDonald's,-87.84,"103 Southcreek Dr, Manteno, IL 60950",41.25,41.25,-87.84
McDonald's,-88.1,"774 E Rollins Rd, Round Lake Beach, IL 60073",42.36,42.36,-88.1
McDonald's,-71.221109,"111 Needham St, Newton Upper Falls, MA 02464",42.3177,42.3177,-71.221109
McDonald's,-71.108724,"3850 Mystic Valley Pkwy, Medford, MA 02155",42.41985,42.41985,-71.108724
McDonald's,-71.084184,"3064 Washington St, Roxbury, MA 02119",42.32874,42.32874,-71.084184
McDonald's,-87.93,"39105 N Us Highway 41, Wadsworth, IL 60083",42.43,42.43,-87.93
McDonald's,-71.106019,"264 Monsignor Obrien Hwy, Cambridge, MA 02141",42.36679,42.36679,-71.106019
McDonald's,0,"1 Union Park, Boston, MA 02118",0,0,0
McDonald's,-71.056699,"605 Washington St, Boston, MA 02111",42.358635,42.358635,-71.056699
McDonald's,-88.13,"1055 S Water St, Wilmington, IL 60481",41.32,41.32,-88.13
McDonald's,-71.134416,"Boston, MA 02110",42.364112,42.364112,-71.134416
McDonald's,-71.210473,"54 Range Rd, Salem, NH 03079",42.784826,42.784826,-71.210473
McDonald's,-84.548552,"645 Cobb Pkwy S, Marietta, GA 30060",33.928803,33.928803,-84.548552
McDonald's,-84.289712,"3396 Chamblee Tucker Rd, Atlanta, GA 30341",33.888099,33.888099,-84.289712
McDonald's,-86.88,"823 Franklin St, Michigan City, IN 46360",41.71,41.71,-86.88
McDonald's,-84.318974,"4701 Ashford Dunwoody Rd, Dunwoody, GA 30338",33.942936,33.942936,-84.318974
McDonald's,-84.289712,"5493 Peachtree Industrial Blvd, Atlanta, GA 30341",33.888099,33.888099,-84.289712
McDonald's,-84.417363,"53 Jasper Hts, Jasper, GA 30143",34.46398,34.46398,-84.417363
McDonald's,-85.078284,"Carrollton, GA 30112",33.580894,33.580894,-85.078284
McDonald's,-84.757165,"Po Box, Cartersville, GA 30120",34.12862,34.12862,-84.757165
McDonald's,-84.020437,"1050 Old Peachtree Rd Ne, Lawrenceville, GA 30043",33.998108,33.998108,-84.020437
McDonald's,-84.292078,"5750 Atlanta Hwy, Alpharetta, GA 30004",34.11042,34.11042,-84.292078
McDonald's,-84.292078,"2350 Abernathy Rd, Alpharetta, GA 30004",34.11042,34.11042,-84.292078
McDonald's,-84.139909,"2101 Duluth Highway 120, Duluth, GA 30097",34.020438,34.020438,-84.139909
McDonald's,-84.038886,"3460 Centerville Ln, Snellville, GA 30039",33.804313,33.804313,-84.038886
McDonald's,-84.149218,"3210 Buford Hwy, Duluth, GA 30096",33.976204,33.976204,-84.149218
McDonald's,-84.64428,"Cobb Pkwy NW, Kennesaw, GA 30152",33.997918,33.997918,-84.64428
McDonald's,-88.22,"285 N Front St, Braidwood, IL 60408",41.27,41.27,-88.22
McDonald's,-84.469045,"860 S Highway 85, Fayetteville, GA 30214",33.47314,33.47314,-84.469045
McDonald's,-84.422586,"Hwy 92, Roswell, GA 30075",34.063325,34.063325,-84.422586
McDonald's,-84.329513,"6615 Jonesboro Rd, Morrow, GA 30260",33.585188,33.585188,-84.329513
McDonald's,-87.88,"9 Briarcliff Prof Ctr Ste A, Bourbonnais, IL 60914",41.17,41.17,-87.88
McDonald's,-84.467313,"1495 Roswell Rd, Marietta, GA 30062",34.000425,34.000425,-84.467313
McDonald's,-88.42,"Rt 47, Morris, IL 60450",41.39,41.39,-88.42
McDonald's,-84.505893,"5115 Old National Hwy, College Park, GA 30349",33.616062,33.616062,-84.505893
McDonald's,-84.548552,"1785 Cobb Pkwy S, Marietta, GA 30060",33.928803,33.928803,-84.548552
McDonald's,-84.454622,"1203 Virginia Ave, Atlanta, GA 30344",33.676162,33.676162,-84.454622
McDonald's,-73.747805,"8814 Springfield Blvd, Queens Village, NY 11427",40.729714,40.729714,-73.747805
McDonald's,-73.84269,"15940 Crossbay Blvd, Howard Beach, NY 11414",40.660637,40.660637,-73.84269
McDonald's,-84.505236,"3010 Canton Rd, Marietta, GA 30066",34.034994,34.034994,-84.505236
McDonald's,-84.389828,"35 Forsyth St, Atlanta, GA 30303",33.753987,33.753987,-84.389828
McDonald's,-84.5673,"2105 Towne Lake Pkwy, Woodstock, GA 30189",34.117758,34.117758,-84.5673
McDonald's,-84.329513,"5192 Jonesboro Rd, Morrow, GA 30260",33.585188,33.585188,-84.329513
McDonald's,-115.062581,"2217 N Green Valley Pkwy, Henderson, NV 89014",36.060034,36.060034,-115.062581
McDonald's,-74.060294,"846 N State Rt 17, Paramus, NJ 07652",40.92673,40.92673,-74.060294
McDonald's,-115.996268,"681 S. Hwy 160, Pahrump, NV 89048",36.17573,36.17573,-115.996268
McDonald's,-122.639102,"50 Mission Cir, Santa Rosa, CA 95409",38.460446,38.460446,-122.639102
McDonald's,-122.29699,"3392 Solano Ave, Napa, CA 94558",38.334514,38.334514,-122.29699
McDonald's,-122.075449,"958 San Leandro Ave Ste 600 0, Mountain View, CA 94043",37.404659,37.404659,-122.075449
McDonald's,-122.027,"3000 Newpark Mall, Newark, CA 94560",37.5364,37.5364,-122.027
McDonald's,0,"114 Delancey St, New York, NY 10002",0,0,0
McDonald's,-122.129065,"1721 E Bayshore Rd, East Palo Alto, CA 94303",37.450687,37.450687,-122.129065
McDonald's,-122.129065,"2401 University Ave, East Palo Alto, CA 94303",37.450687,37.450687,-122.129065
McDonald's,-121.957447,"2527 Camino Ramon Ste 347, San Ramon, CA 94583",37.751859,37.751859,-121.957447
McDonald's,-122.470989,"Junipero Serra Blvd, Daly City, CA 94015",37.692185,37.692185,-122.470989
McDonald's,-117.326063,"2525 el Camino Real Ste 100, Carlsbad, CA 92008",33.153468,33.153468,-117.326063
McDonald's,-116.913442,"2646 Jamacha Rd, el Cajon, CA 92019",32.778967,32.778967,-116.913442
McDonald's,-117.199931,"5065 Clairemont Dr, San Diego, CA 92117",32.823865,32.823865,-117.199931
McDonald's,-117.054264,"619 Broadway, Chula Vista, CA 91910",32.636734,32.636734,-117.054264
McDonald's,-117.054264,"555 Broadway, Chula Vista, CA 91910",32.636734,32.636734,-117.054264
McDonald's,-74.777747,"Highway 22 E, Whitehouse Station, NJ 08889",40.629459,40.629459,-74.777747
McDonald's,-74.218239,"950 Route 37 W, Toms River, NJ 08755",39.993512,39.993512,-74.218239
McDonald's,-74.700343,"944 Us Highway 202 S, Branchburg, NJ 08876",40.560897,40.560897,-74.700343
McDonald's,-75.949413,"Rte 40, North East, MD 21901",39.607982,39.607982,-75.949413
McDonald's,-75.596453,"Rt 222, Trexlertown, PA 18087",40.551001,40.551001,-75.596453
McDonald's,-75.672874,"Route 40, Newark, DE 19702",39.626915,39.626915,-75.672874
McDonald's,-75.768816,"State Road 4, Newark, DE 19713",39.660915,39.660915,-75.768816
McDonald's,-75.665325,"4625 Kirkwood Hwy, Wilmington, DE 19808",39.734792,39.734792,-75.665325
McDonald's,-75.688026,"Hockessin, DE 19707",39.779566,39.779566,-75.688026
McDonald's,-74.728999,"301 Brunswick Cir, Lawrenceville, NJ 08648",40.29833,40.29833,-74.728999
McDonald's,-75.148141,"5859 Easton Rd, Plumsteadville, PA 18947",40.394156,40.394156,-75.148141
McDonald's,-75.600119,"Route 13, New Castle, DE 19720",39.67009,39.67009,-75.600119
McDonald's,-74.571008,"102 E Main St, Wrightstown, NJ 08562",40.102164,40.102164,-74.571008
McDonald's,-75.255685,"303 Constitution Ave, Perkasie, PA 18944",40.376714,40.376714,-75.255685
McDonald's,-75.634439,"1 State St, Wilmington, DE 19804",39.712915,39.712915,-75.634439
McDonald's,-75.703563,"Scarlet Rd, Kennett Square, PA 19348",39.858488,39.858488,-75.703563
McDonald's,-74.701227,"Us Hwy No 130, Bordentown, NJ 08505",40.146203,40.146203,-74.701227
McDonald's,-75.638353,"402 Gordon Dr, Downingtown, PA 19341",40.040978,40.040978,-75.638353
McDonald's,-75.54896,"Wilmington, DE 19801",39.739072,39.739072,-75.54896
McDonald's,-75.183123,"800 Town Ctr, New Britain, PA 18901",40.30038,40.30038,-75.183123
McDonald's,-75.295058,"1511 Bethlehem Pike, Hatfield, PA 19440",40.277281,40.277281,-75.295058
McDonald's,-75.536393,"84 Lancaster Ave, Frazer, PA 19355",40.046415,40.046415,-75.536393
McDonald's,-74.750749,"1660 Route 38, Mount Holly, NJ 08060",39.997145,39.997145,-74.750749
McDonald's,-74.911848,"749 E Lincoln Hwy, Langhorne, PA 19047",40.175828,40.175828,-74.911848
McDonald's,-75.384684,"635 S Trooper Rd, Audubon, PA 19403",40.144198,40.144198,-75.384684
McDonald's,-75.111036,"N Delsea Dr, Glassboro, NJ 08028",39.707114,39.707114,-75.111036
McDonald's,-73.921019,"4506 Greenpoint Ave, Sunnyside, NY 11104",40.743467,40.743467,-73.921019
McDonald's,-75.384684,"689 W Germantown Pike, East Norriton, PA 19403",40.144198,40.144198,-75.384684
McDonald's,-75.056494,"3501 Route 42, Turnersville, NJ 08012",39.772775,39.772775,-75.056494
McDonald's,-74.917936,"W Route 70, Marlton, NJ 08053",39.89416,39.89416,-74.917936
McDonald's,-73.976274,"573 Church Ave, Brooklyn, NY 11218",40.643997,40.643997,-73.976274
McDonald's,-75.208336,"119 W Butler Ave, Ambler, PA 19002",40.174305,40.174305,-75.208336
McDonald's,-75.162389,"S Chris Columbus Blvd, Philadelphia, PA 19019",39.952152,39.952152,-75.162389
McDonald's,-75.162389,"8800 Essington Ave, Philadelphia, PA 19019",39.952152,39.952152,-75.162389
McDonald's,-75.22446,"Henry Ave, Philadelphia, PA 19128",40.042711,40.042711,-75.22446
McDonald's,-75.171019,"N Broad St, Philadelphia, PA 19132",39.996219,39.996219,-75.171019
McDonald's,-75.162389,"Christopher Columbus Blvd S, Philadelphia, PA 19019",39.952152,39.952152,-75.162389
McDonald's,-73.9325,"3136 21st St, Astoria, NY 11106",40.761997,40.761997,-73.9325
McDonald's,-73.889949,"5634 Myrtle Ave, Ridgewood, NY 11385",40.7033,40.7033,-73.889949
McDonald's,-74.957239,"4057 Route 130, Delran, NJ 08075",40.0514,40.0514,-74.957239
McDonald's,-74.929974,"1108 Route 73, Mount Laurel, NJ 08054",39.96046,39.96046,-74.929974
McDonald's,-75.307165,"800 Chester Pike, Prospect Park, PA 19076",39.885472,39.885472,-75.307165
McDonald's,-75.308538,"Havertown, PA 19083",39.977448,39.977448,-75.308538
McDonald's,-75.29747,"111 W Lancaster Ave, Ardmore, PA 19003",40.001561,40.001561,-75.29747
McDonald's,-75.162158,"2033 S Broad St, Philadelphia, PA 19148",39.914128,39.914128,-75.162158
McDonald's,-75.162389,"Suburban Station Concourse, Phila, PA 19197",39.952152,39.952152,-75.162389
McDonald's,-74.711669,"255 U S Hwy No 130, Bordentown, NJ 08505",40.14602,40.14602,-74.711669
McDonald's,-75.736879,"1188 ben Franklin Hwy W, Douglassville, PA 19518",40.278263,40.278263,-75.736879
McDonald's,-117.334539,"2242 University Ave, Riverside, CA 92507",33.975508,33.975508,-117.334539
McDonald's,-73.904227,"6935 Grand Ave, Maspeth, NY 11378",40.72404,40.72404,-73.904227
McDonald's,-117.374709,"260 E Foothill Blvd, Rialto, CA 92376",34.109,34.109,-117.374709
McDonald's,-117.54106,"4015 Phelan Rd, Phelan, CA 92371",34.455061,34.455061,-117.54106
McDonald's,-117.453578,"10143 Sierra Ave, Fontana, CA 92335",34.088529,34.088529,-117.453578
McDonald's,-117.453578,"16063 Foothill Blvd, Fontana, CA 92335",34.088529,34.088529,-117.453578
McDonald's,-73.908548,"2250 31st St, Astoria, NY 11105",40.77704,40.77704,-73.908548
McDonald's,-117.447227,"8875 Limonite Ave, Riverside, CA 92509",33.998937,33.998937,-117.447227
McDonald's,-118.562559,"27103 McBean Pkwy, Valencia, CA 91355",34.409651,34.409651,-118.562559
McDonald's,-117.930371,"700 W Coast Hwy, Newport Beach, CA 92663",33.61655,33.61655,-117.930371
McDonald's,-118.586887,"25323 Chiquella Ln, Stevenson Ranch, CA 91381",34.390254,34.390254,-118.586887
McDonald's,-117.907745,"3333 Bristol St Ste 2235, Costa Mesa, CA 92626",33.680069,33.680069,-117.907745
McDonald's,-117.907911,"3810 S Bristol St, Santa Ana, CA 92704",33.723356,33.723356,-117.907911
McDonald's,-117.907745,"3141 Harbor Blvd, Costa Mesa, CA 92626",33.680069,33.680069,-117.907745
McDonald's,-118.594976,"20932 Devonshire St, Chatsworth, CA 91311",34.256321,34.256321,-118.594976
McDonald's,-118.617691,"21901 Erwin St, Woodland Hills, CA 91367",34.176979,34.176979,-118.617691
McDonald's,-118.617691,"21300 Victory Blvd, Woodland Hills, CA 91367",34.176979,34.176979,-118.617691
McDonald's,-73.878528,"9505 57th Ave, Elmhurst, NY 11373",40.736912,40.736912,-73.878528
McDonald's,-118.501119,"11840 Balboa Blvd, Granada Hills, CA 91344",34.278051,34.278051,-118.501119
McDonald's,-118.550159,"19315 Parthenia St, Northridge, CA 91324",34.238967,34.238967,-118.550159
McDonald's,-117.790391,"1210 N Jefferson St, Anaheim, CA 92807",33.849497,33.849497,-117.790391
McDonald's,-117.854934,"1835 E Route 66, Glendora, CA 91740",34.11697,34.11697,-117.854934
McDonald's,-117.856958,"121 N Grand Ave, Covina, CA 91724",34.088501,34.088501,-117.856958
McDonald's,-118.422811,"14024 Osborne St, Arleta, CA 91331",34.255678,34.255678,-118.422811
McDonald's,-117.953061,"740 N Euclid St, Anaheim, CA 92801",33.843611,33.843611,-117.953061
McDonald's,-117.907527,"1275 N Azusa Ave, Covina, CA 91722",34.097049,34.097049,-117.907527
McDonald's,-117.962655,"1341 S Brookhurst Rd, Fullerton, CA 92833",33.87711,33.87711,-117.962655
McDonald's,-117.907527,"928 N Azusa Ave, Covina, CA 91722",34.097049,34.097049,-117.907527
